CheckingStatus,LoanDuration,CreditHistory,LoanPurpose,LoanAmount,ExistingSavings,EmploymentDuration,InstallmentPercent,Sex,OthersOnLoan,CurrentResidenceDuration,OwnsProperty,Age,InstallmentPlans,Housing,ExistingCreditsCount,Job,Dependents,Telephone,ForeignWorker,Risk
less_0,28,outstanding_credit,radio_tv,2656,greater_1000,1_to_4,3,male,none,3,car_other,42,none,own,2,skilled,1,yes,yes,0
0_to_200,4,prior_payments_delayed,furniture,5006,100_to_500,1_to_4,3,male,none,4,unknown,48,none,free,2,skilled,1,yes,yes,0
no_checking,28,prior_payments_delayed,car_used,5715,unknown,greater_7,5,male,co-applicant,5,savings_insurance,45,none,free,2,skilled,1,yes,yes,1
less_0,19,all_credits_paid_back,vacation,813,less_100,less_1,2,male,none,2,real_estate,26,none,own,1,skilled,1,none,yes,0
greater_200,25,outstanding_credit,car_used,1598,500_to_1000,4_to_7,3,female,none,2,savings_insurance,42,none,free,1,skilled,2,yes,yes,0
no_checking,17,credits_paid_to_date,furniture,1557,100_to_500,1_to_4,3,male,none,3,real_estate,32,none,rent,1,management_self-employed,1,none,yes,0
less_0,12,all_credits_paid_back,vacation,2202,less_100,less_1,2,female,none,2,savings_insurance,21,none,rent,1,skilled,1,none,yes,0
0_to_200,9,no_credits,car_new,250,less_100,unemployed,2,female,none,3,real_estate,19,none,own,1,skilled,1,none,yes,0
no_checking,31,prior_payments_delayed,car_used,5562,unknown,4_to_7,3,male,none,4,savings_insurance,41,none,own,2,skilled,1,yes,yes,0
less_0,4,all_credits_paid_back,car_used,250,less_100,less_1,1,male,none,1,real_estate,37,stores,own,1,skilled,1,none,yes,0
0_to_200,4,all_credits_paid_back,car_new,250,less_100,unemployed,1,female,none,3,real_estate,27,none,rent,1,skilled,1,none,yes,0
less_0,17,credits_paid_to_date,repairs,3861,less_100,1_to_4,3,male,none,3,real_estate,25,none,own,1,skilled,1,none,yes,0
0_to_200,19,credits_paid_to_date,appliances,1623,less_100,4_to_7,2,male,none,2,car_other,41,none,rent,1,skilled,1,none,yes,1
0_to_200,18,prior_payments_delayed,car_new,5601,less_100,1_to_4,3,male,none,4,car_other,36,none,own,1,management_self-employed,2,yes,yes,1
no_checking,29,prior_payments_delayed,radio_tv,1855,500_to_1000,greater_7,4,male,none,3,savings_insurance,40,none,own,1,skilled,1,none,yes,0
no_checking,23,prior_payments_delayed,repairs,1659,100_to_500,1_to_4,3,male,none,2,car_other,24,none,rent,1,skilled,1,none,yes,0
no_checking,25,prior_payments_delayed,radio_tv,7769,100_to_500,1_to_4,3,male,none,4,car_other,45,stores,rent,1,unskilled,1,none,yes,0
no_checking,36,outstanding_credit,repairs,5673,unknown,greater_7,5,male,none,4,unknown,48,none,own,2,skilled,1,none,yes,1
less_0,10,all_credits_paid_back,car_used,250,less_100,less_1,2,male,none,1,real_estate,21,stores,rent,1,skilled,1,none,yes,0
no_checking,25,prior_payments_delayed,radio_tv,4715,100_to_500,1_to_4,4,male,none,3,savings_insurance,38,none,own,1,management_self-employed,2,none,no,0
greater_200,20,outstanding_credit,radio_tv,6105,100_to_500,greater_7,3,female,none,2,car_other,58,bank,own,2,unemployed,1,none,yes,0
no_checking,25,prior_payments_delayed,car_used,4317,100_to_500,4_to_7,4,male,none,4,car_other,39,none,own,1,management_self-employed,1,none,no,0
0_to_200,7,prior_payments_delayed,repairs,3801,500_to_1000,4_to_7,3,male,none,4,unknown,28,none,own,2,skilled,1,none,yes,0
0_to_200,21,credits_paid_to_date,retraining,2573,less_100,1_to_4,3,male,none,3,real_estate,28,none,rent,1,management_self-employed,1,none,yes,0
less_0,17,prior_payments_delayed,radio_tv,1721,100_to_500,1_to_4,3,male,none,3,car_other,29,bank,rent,2,unskilled,1,yes,yes,0
greater_200,28,outstanding_credit,furniture,4175,unknown,greater_7,4,male,none,4,unknown,53,none,own,2,skilled,1,yes,yes,0
less_0,11,no_credits,car_new,250,less_100,1_to_4,2,male,none,2,real_estate,28,bank,rent,1,unemployed,1,none,yes,0
0_to_200,20,prior_payments_delayed,radio_tv,2400,100_to_500,greater_7,4,male,none,4,car_other,48,none,own,1,skilled,1,none,yes,0
less_0,4,credits_paid_to_date,car_used,250,less_100,1_to_4,2,female,none,3,real_estate,22,stores,own,1,skilled,1,none,yes,0
less_0,27,credits_paid_to_date,car_new,1675,less_100,4_to_7,3,male,none,2,savings_insurance,31,none,own,1,skilled,1,yes,yes,0
no_checking,29,outstanding_credit,appliances,5379,unknown,greater_7,5,male,none,5,unknown,64,none,free,2,skilled,2,yes,yes,1
less_0,16,credits_paid_to_date,furniture,2924,500_to_1000,unemployed,2,female,none,3,savings_insurance,23,none,rent,2,skilled,2,none,yes,0
no_checking,37,prior_payments_delayed,appliances,6218,unknown,greater_7,4,male,co-applicant,3,unknown,46,bank,own,2,unemployed,2,yes,yes,0
no_checking,31,outstanding_credit,radio_tv,2523,500_to_1000,greater_7,4,female,none,3,unknown,38,none,own,1,skilled,1,yes,yes,1
no_checking,28,outstanding_credit,appliances,6143,unknown,greater_7,5,female,none,5,car_other,57,none,free,3,skilled,2,yes,yes,1
0_to_200,19,prior_payments_delayed,car_used,5025,greater_1000,greater_7,4,male,none,3,unknown,54,none,own,2,skilled,1,none,yes,1
less_0,13,prior_payments_delayed,furniture,791,less_100,1_to_4,2,male,none,2,savings_insurance,27,none,own,1,skilled,1,none,yes,0
no_checking,10,credits_paid_to_date,furniture,583,greater_1000,1_to_4,3,female,none,4,real_estate,38,none,own,1,skilled,1,none,yes,0
0_to_200,21,outstanding_credit,radio_tv,3480,greater_1000,1_to_4,3,male,none,4,savings_insurance,33,stores,own,2,skilled,1,yes,yes,0
less_0,10,all_credits_paid_back,car_used,927,less_100,less_1,2,female,none,2,real_estate,24,none,own,1,skilled,1,none,yes,0
no_checking,32,outstanding_credit,radio_tv,8827,500_to_1000,4_to_7,5,male,co-applicant,4,unknown,50,none,free,2,management_self-employed,2,yes,yes,1
no_checking,25,prior_payments_delayed,car_used,5943,100_to_500,1_to_4,4,female,none,4,car_other,36,none,own,2,skilled,1,yes,yes,0
greater_200,25,credits_paid_to_date,car_used,9295,100_to_500,1_to_4,3,male,co-applicant,3,unknown,42,none,free,2,skilled,1,none,yes,0
0_to_200,4,prior_payments_delayed,retraining,302,100_to_500,1_to_4,2,female,none,1,savings_insurance,20,none,own,1,skilled,1,none,yes,0
0_to_200,15,credits_paid_to_date,furniture,3976,less_100,4_to_7,4,female,none,3,car_other,41,none,own,2,skilled,1,yes,yes,0
less_0,12,all_credits_paid_back,vacation,250,less_100,unemployed,2,male,none,2,real_estate,22,bank,own,1,unskilled,1,none,yes,0
no_checking,27,prior_payments_delayed,car_used,6906,100_to_500,1_to_4,4,female,none,4,car_other,42,none,own,2,skilled,1,none,yes,0
0_to_200,14,prior_payments_delayed,car_new,2609,less_100,4_to_7,4,male,none,2,savings_insurance,33,bank,rent,1,unskilled,1,yes,yes,0
less_0,15,credits_paid_to_date,vacation,250,less_100,4_to_7,2,female,none,2,real_estate,19,stores,rent,1,skilled,1,none,yes,0
0_to_200,32,credits_paid_to_date,business,2238,100_to_500,1_to_4,2,male,none,2,savings_insurance,19,bank,rent,1,unemployed,1,none,yes,0
less_0,8,credits_paid_to_date,appliances,1432,less_100,less_1,1,male,none,2,savings_insurance,26,none,rent,1,skilled,1,none,yes,0
no_checking,22,outstanding_credit,appliances,4993,unknown,4_to_7,4,male,none,3,car_other,48,stores,own,2,unskilled,2,yes,yes,0
greater_200,6,credits_paid_to_date,car_new,250,less_100,4_to_7,2,female,none,3,real_estate,20,bank,rent,1,unemployed,1,none,yes,0
no_checking,15,outstanding_credit,furniture,4088,500_to_1000,greater_7,4,male,none,4,unknown,56,none,own,2,skilled,1,yes,yes,0
0_to_200,8,all_credits_paid_back,car_used,2069,less_100,4_to_7,2,female,none,2,real_estate,20,none,own,1,skilled,1,none,yes,0
no_checking,8,credits_paid_to_date,car_new,5992,100_to_500,4_to_7,4,male,none,3,unknown,28,none,free,2,management_self-employed,1,none,yes,0
0_to_200,28,credits_paid_to_date,radio_tv,250,100_to_500,4_to_7,2,male,none,2,real_estate,19,stores,own,1,skilled,1,none,yes,0
0_to_200,23,outstanding_credit,car_used,4257,100_to_500,greater_7,3,male,none,3,car_other,39,bank,rent,2,unemployed,1,yes,yes,0
less_0,11,credits_paid_to_date,car_new,250,less_100,less_1,2,female,none,1,real_estate,24,none,own,1,skilled,1,none,yes,0
0_to_200,24,credits_paid_to_date,car_new,3229,100_to_500,4_to_7,3,male,none,4,car_other,30,none,own,1,skilled,1,none,yes,1
less_0,16,credits_paid_to_date,furniture,250,less_100,4_to_7,2,female,none,1,savings_insurance,19,stores,own,1,unskilled,1,none,yes,0
less_0,19,credits_paid_to_date,furniture,250,500_to_1000,1_to_4,2,female,none,2,car_other,32,stores,rent,2,unskilled,1,none,yes,0
0_to_200,24,outstanding_credit,education,3152,100_to_500,4_to_7,2,female,none,1,unknown,50,stores,own,1,unskilled,1,none,yes,0
less_0,16,no_credits,car_used,930,less_100,less_1,2,female,none,2,real_estate,19,none,rent,1,skilled,1,none,yes,0
0_to_200,32,all_credits_paid_back,car_new,948,less_100,4_to_7,3,female,none,3,real_estate,19,none,rent,1,skilled,1,none,yes,1
no_checking,29,prior_payments_delayed,car_used,4216,greater_1000,4_to_7,3,female,co-applicant,4,savings_insurance,43,stores,own,2,unskilled,2,yes,yes,1
0_to_200,18,credits_paid_to_date,appliances,3301,less_100,1_to_4,2,male,none,3,car_other,19,bank,rent,1,unemployed,1,yes,yes,0
0_to_200,20,prior_payments_delayed,radio_tv,3626,100_to_500,1_to_4,3,male,none,4,unknown,35,none,own,2,skilled,1,yes,yes,0
no_checking,22,outstanding_credit,vacation,2988,500_to_1000,1_to_4,4,male,none,3,car_other,27,none,own,1,management_self-employed,1,none,yes,0
no_checking,26,prior_payments_delayed,appliances,5325,unknown,4_to_7,3,female,co-applicant,4,savings_insurance,53,stores,own,2,unskilled,1,yes,yes,1
0_to_200,13,credits_paid_to_date,vacation,2673,500_to_1000,1_to_4,2,male,none,2,real_estate,31,none,own,1,skilled,1,none,yes,0
0_to_200,18,all_credits_paid_back,car_used,2596,less_100,1_to_4,3,male,none,3,savings_insurance,39,none,own,2,management_self-employed,2,yes,yes,1
less_0,4,all_credits_paid_back,car_new,250,less_100,unemployed,1,male,none,2,real_estate,19,none,rent,1,skilled,1,none,yes,0
0_to_200,20,credits_paid_to_date,retraining,2786,less_100,4_to_7,4,female,none,2,car_other,37,stores,own,2,unskilled,1,yes,yes,1
no_checking,28,outstanding_credit,appliances,8281,unknown,greater_7,4,male,co-applicant,4,car_other,52,none,own,2,management_self-employed,2,yes,yes,1
no_checking,31,outstanding_credit,appliances,8968,unknown,4_to_7,5,male,co-applicant,4,unknown,53,none,free,2,management_self-employed,2,yes,yes,0
less_0,8,all_credits_paid_back,car_new,250,less_100,unemployed,1,male,none,1,real_estate,20,none,rent,1,skilled,1,none,yes,0
0_to_200,11,prior_payments_delayed,furniture,2077,less_100,4_to_7,3,female,none,2,real_estate,21,none,own,1,skilled,1,none,yes,0
less_0,9,all_credits_paid_back,car_new,2507,less_100,unemployed,2,male,none,3,savings_insurance,28,none,own,1,skilled,1,none,yes,0
greater_200,29,prior_payments_delayed,appliances,3533,100_to_500,4_to_7,2,female,none,3,savings_insurance,44,none,own,1,skilled,1,none,yes,0
less_0,9,prior_payments_delayed,car_new,872,less_100,1_to_4,2,female,none,3,savings_insurance,41,none,own,1,skilled,1,none,yes,0
no_checking,35,prior_payments_delayed,appliances,6512,unknown,4_to_7,5,male,none,5,unknown,41,none,free,2,management_self-employed,2,yes,yes,0
0_to_200,21,prior_payments_delayed,radio_tv,3550,less_100,4_to_7,3,male,none,4,savings_insurance,26,bank,own,2,unskilled,1,yes,yes,0
no_checking,37,credits_paid_to_date,education,5120,500_to_1000,1_to_4,3,male,none,3,savings_insurance,34,none,own,1,skilled,2,none,yes,0
0_to_200,20,all_credits_paid_back,vacation,2294,less_100,4_to_7,3,female,none,3,savings_insurance,32,none,own,1,skilled,1,none,no,0
no_checking,22,outstanding_credit,furniture,2150,500_to_1000,1_to_4,4,male,none,3,savings_insurance,55,none,own,1,management_self-employed,1,yes,yes,0
greater_200,20,outstanding_credit,radio_tv,4351,unknown,1_to_4,4,male,none,3,savings_insurance,37,none,free,2,skilled,1,yes,yes,0
0_to_200,4,credits_paid_to_date,car_used,250,500_to_1000,1_to_4,3,male,none,2,savings_insurance,23,none,own,1,management_self-employed,1,none,yes,0
no_checking,28,outstanding_credit,other,7819,500_to_1000,4_to_7,5,male,none,4,car_other,51,none,free,2,management_self-employed,2,yes,yes,0
less_0,30,outstanding_credit,car_used,5546,100_to_500,4_to_7,3,male,none,2,car_other,34,none,own,1,skilled,1,yes,yes,1
no_checking,25,prior_payments_delayed,repairs,4183,100_to_500,1_to_4,4,female,none,2,car_other,24,none,own,1,skilled,1,none,yes,0
0_to_200,16,credits_paid_to_date,vacation,2859,less_100,4_to_7,2,male,none,2,car_other,52,none,own,2,skilled,1,none,yes,0
no_checking,28,prior_payments_delayed,appliances,5334,100_to_500,less_1,4,male,none,4,car_other,38,none,own,1,skilled,2,yes,yes,0
less_0,4,all_credits_paid_back,car_new,2517,less_100,unemployed,2,male,none,1,real_estate,19,none,own,1,skilled,1,none,yes,0
0_to_200,35,prior_payments_delayed,furniture,5011,100_to_500,4_to_7,4,male,none,3,unknown,37,none,own,2,skilled,1,none,yes,1
no_checking,36,credits_paid_to_date,business,3631,100_to_500,1_to_4,4,female,none,3,savings_insurance,48,none,own,2,skilled,1,none,yes,0
0_to_200,28,credits_paid_to_date,furniture,3250,100_to_500,less_1,1,male,none,2,real_estate,30,bank,rent,2,unemployed,1,yes,yes,0
less_0,4,all_credits_paid_back,car_new,250,less_100,1_to_4,2,female,none,1,real_estate,19,none,rent,1,skilled,1,none,yes,0
0_to_200,21,credits_paid_to_date,radio_tv,5653,less_100,4_to_7,3,male,none,4,savings_insurance,30,none,own,1,skilled,1,none,yes,0
no_checking,15,credits_paid_to_date,furniture,2136,100_to_500,unemployed,3,male,none,3,car_other,20,none,own,2,skilled,1,none,yes,0
less_0,14,all_credits_paid_back,car_new,250,less_100,unemployed,1,female,none,1,real_estate,19,stores,own,1,skilled,1,none,yes,0
no_checking,28,prior_payments_delayed,business,3589,100_to_500,greater_7,4,female,none,3,unknown,45,bank,free,1,unemployed,1,yes,yes,0
no_checking,27,prior_payments_delayed,car_used,6184,100_to_500,4_to_7,4,female,none,3,car_other,45,none,own,1,skilled,1,none,yes,1
no_checking,32,prior_payments_delayed,car_used,9594,500_to_1000,greater_7,5,male,co-applicant,4,unknown,50,stores,own,2,unskilled,2,yes,yes,0
no_checking,28,outstanding_credit,vacation,7726,500_to_1000,4_to_7,4,male,none,2,unknown,55,none,free,2,skilled,1,yes,yes,0
no_checking,30,credits_paid_to_date,car_used,9262,100_to_500,1_to_4,4,male,none,3,car_other,41,none,free,2,management_self-employed,1,none,yes,0
no_checking,8,all_credits_paid_back,furniture,1726,less_100,less_1,3,female,none,2,savings_insurance,26,stores,own,1,skilled,1,none,yes,0
greater_200,34,credits_paid_to_date,business,9252,less_100,1_to_4,3,male,none,4,unknown,31,none,free,2,management_self-employed,1,none,yes,1
0_to_200,22,outstanding_credit,education,3993,100_to_500,4_to_7,2,male,none,2,savings_insurance,20,none,own,1,skilled,1,yes,yes,0
less_0,12,all_credits_paid_back,education,1741,less_100,less_1,3,male,none,2,real_estate,24,none,own,1,skilled,1,none,yes,0
no_checking,45,outstanding_credit,radio_tv,6773,500_to_1000,4_to_7,5,male,co-applicant,5,car_other,54,none,free,3,skilled,1,yes,yes,1
less_0,4,all_credits_paid_back,car_new,250,less_100,unemployed,2,male,none,1,real_estate,19,none,rent,1,skilled,1,none,yes,0
no_checking,22,prior_payments_delayed,car_used,2916,500_to_1000,1_to_4,3,male,none,3,savings_insurance,27,none,own,1,skilled,1,none,yes,1
less_0,15,credits_paid_to_date,furniture,250,less_100,less_1,1,female,none,2,real_estate,27,none,rent,1,skilled,1,none,yes,0
less_0,8,all_credits_paid_back,car_new,250,500_to_1000,4_to_7,2,male,none,2,real_estate,19,stores,rent,1,skilled,1,none,yes,0
greater_200,6,credits_paid_to_date,car_new,3553,less_100,1_to_4,3,male,none,4,savings_insurance,26,none,own,1,management_self-employed,1,none,yes,0
0_to_200,6,all_credits_paid_back,car_new,250,less_100,less_1,1,female,none,2,savings_insurance,33,stores,rent,1,skilled,1,none,yes,0
no_checking,34,credits_paid_to_date,furniture,8074,500_to_1000,greater_7,4,male,co-applicant,3,savings_insurance,40,stores,own,2,unskilled,1,yes,yes,1
no_checking,10,credits_paid_to_date,car_new,4387,less_100,4_to_7,4,female,none,3,car_other,43,none,own,1,management_self-employed,2,none,yes,1
0_to_200,4,credits_paid_to_date,car_new,250,less_100,4_to_7,1,male,none,1,savings_insurance,33,none,own,1,skilled,1,none,yes,0
greater_200,27,prior_payments_delayed,furniture,4534,100_to_500,greater_7,4,female,none,4,savings_insurance,44,none,own,1,skilled,2,none,yes,0
greater_200,28,outstanding_credit,furniture,1222,500_to_1000,less_1,3,male,none,3,real_estate,25,none,own,1,skilled,1,none,yes,0
no_checking,8,prior_payments_delayed,radio_tv,3293,100_to_500,4_to_7,3,male,none,4,car_other,50,none,own,2,management_self-employed,1,none,yes,0
no_checking,23,prior_payments_delayed,furniture,1440,100_to_500,1_to_4,3,female,none,3,real_estate,39,stores,own,1,unskilled,1,yes,yes,0
no_checking,32,prior_payments_delayed,radio_tv,2070,500_to_1000,4_to_7,4,male,none,3,savings_insurance,41,none,own,1,skilled,1,none,yes,1
less_0,20,prior_payments_delayed,radio_tv,1023,100_to_500,greater_7,3,male,none,2,savings_insurance,33,none,rent,2,skilled,1,none,yes,0
less_0,10,all_credits_paid_back,car_new,250,less_100,less_1,1,female,none,2,real_estate,19,none,rent,1,skilled,1,none,yes,0
less_0,4,all_credits_paid_back,car_new,1301,100_to_500,less_1,1,female,none,2,real_estate,20,bank,rent,2,unskilled,2,none,yes,0
no_checking,21,credits_paid_to_date,car_used,5291,greater_1000,1_to_4,3,male,guarantor,3,savings_insurance,43,stores,own,1,unskilled,1,yes,yes,0
less_0,6,all_credits_paid_back,car_used,763,less_100,less_1,1,male,none,2,real_estate,19,stores,rent,1,skilled,1,none,yes,0
0_to_200,4,all_credits_paid_back,furniture,250,less_100,less_1,2,male,none,2,real_estate,22,none,rent,1,management_self-employed,1,none,yes,0
less_0,10,all_credits_paid_back,car_used,259,100_to_500,1_to_4,2,female,none,2,real_estate,29,none,own,1,skilled,1,yes,yes,0
0_to_200,5,all_credits_paid_back,car_new,250,100_to_500,less_1,2,male,none,2,real_estate,20,none,rent,1,skilled,1,none,yes,0
no_checking,17,credits_paid_to_date,repairs,1574,100_to_500,less_1,2,male,none,3,real_estate,38,none,own,1,management_self-employed,2,none,yes,0
0_to_200,16,credits_paid_to_date,car_new,250,less_100,less_1,2,female,none,3,savings_insurance,27,bank,rent,1,unskilled,1,none,yes,0
less_0,14,prior_payments_delayed,car_new,1328,less_100,less_1,2,female,none,2,savings_insurance,27,none,rent,1,skilled,1,none,yes,0
no_checking,45,prior_payments_delayed,appliances,7285,unknown,4_to_7,5,male,co-applicant,4,unknown,41,none,own,2,skilled,1,yes,no,1
0_to_200,26,credits_paid_to_date,radio_tv,3261,less_100,less_1,3,male,none,3,real_estate,36,none,own,1,management_self-employed,1,none,yes,0
less_0,4,all_credits_paid_back,car_new,250,less_100,1_to_4,1,male,none,1,real_estate,19,stores,rent,1,skilled,1,none,yes,0
no_checking,30,prior_payments_delayed,appliances,7420,500_to_1000,1_to_4,4,female,none,2,car_other,44,bank,own,2,unskilled,1,none,yes,0
no_checking,29,prior_payments_delayed,repairs,4657,100_to_500,4_to_7,4,male,none,4,savings_insurance,38,none,own,1,management_self-employed,1,none,yes,0
less_0,12,all_credits_paid_back,furniture,1248,less_100,1_to_4,2,female,none,2,savings_insurance,37,none,own,1,skilled,1,none,yes,0
less_0,16,prior_payments_delayed,car_new,3681,less_100,4_to_7,3,male,none,3,savings_insurance,30,none,own,1,skilled,2,none,yes,1
no_checking,41,outstanding_credit,repairs,3423,unknown,greater_7,5,male,none,5,savings_insurance,56,none,free,2,skilled,1,yes,yes,1
greater_200,14,prior_payments_delayed,car_new,1683,100_to_500,1_to_4,3,male,co-applicant,4,savings_insurance,35,none,own,1,skilled,1,yes,yes,0
greater_200,4,all_credits_paid_back,car_new,250,less_100,less_1,2,female,none,3,real_estate,38,none,own,1,skilled,1,none,yes,0
less_0,8,no_credits,car_new,250,less_100,less_1,1,female,none,1,real_estate,21,stores,rent,1,skilled,1,none,yes,0
less_0,4,credits_paid_to_date,car_new,250,less_100,less_1,1,female,none,1,savings_insurance,19,bank,rent,1,unemployed,1,none,yes,0
0_to_200,5,all_credits_paid_back,car_used,2994,100_to_500,4_to_7,3,male,none,2,real_estate,36,none,rent,1,skilled,1,none,yes,0
no_checking,29,prior_payments_delayed,radio_tv,10213,500_to_1000,less_1,3,male,none,4,car_other,38,none,own,2,management_self-employed,1,none,yes,0
less_0,25,prior_payments_delayed,car_used,1242,100_to_500,1_to_4,2,male,none,3,savings_insurance,28,stores,rent,1,skilled,1,none,yes,0
0_to_200,28,credits_paid_to_date,radio_tv,5184,greater_1000,greater_7,3,female,none,4,unknown,41,bank,rent,2,unemployed,1,yes,yes,1
no_checking,28,outstanding_credit,appliances,6227,500_to_1000,4_to_7,4,male,none,4,unknown,44,none,own,1,skilled,1,none,yes,1
0_to_200,5,all_credits_paid_back,car_used,250,less_100,unemployed,2,male,none,2,real_estate,19,stores,rent,1,skilled,1,none,yes,0
no_checking,25,prior_payments_delayed,car_used,8708,100_to_500,1_to_4,4,male,none,5,car_other,43,none,free,2,management_self-employed,1,none,yes,0
no_checking,41,prior_payments_delayed,other,6237,500_to_1000,greater_7,4,male,co-applicant,3,unknown,59,none,free,2,skilled,2,yes,yes,1
less_0,14,prior_payments_delayed,car_new,1628,less_100,less_1,3,female,none,3,real_estate,25,none,own,1,skilled,1,none,yes,0
0_to_200,20,credits_paid_to_date,car_new,2903,less_100,1_to_4,2,female,none,3,real_estate,30,stores,own,1,skilled,1,none,yes,0
less_0,18,credits_paid_to_date,vacation,5951,less_100,less_1,3,female,none,2,savings_insurance,20,stores,rent,1,unskilled,1,none,yes,0
less_0,14,prior_payments_delayed,furniture,711,less_100,1_to_4,3,male,none,3,savings_insurance,36,none,own,1,skilled,1,yes,yes,0
0_to_200,12,credits_paid_to_date,car_new,250,less_100,less_1,2,female,none,3,real_estate,32,stores,rent,1,skilled,1,none,yes,0
no_checking,17,credits_paid_to_date,radio_tv,2420,greater_1000,1_to_4,2,male,none,4,savings_insurance,34,none,own,2,skilled,2,none,yes,0
0_to_200,22,credits_paid_to_date,radio_tv,2783,less_100,less_1,3,male,none,2,savings_insurance,28,none,own,1,skilled,1,none,yes,0
no_checking,25,prior_payments_delayed,radio_tv,6744,100_to_500,greater_7,5,male,none,5,car_other,46,none,free,2,management_self-employed,1,yes,no,1
less_0,11,prior_payments_delayed,furniture,1480,less_100,1_to_4,3,male,none,2,car_other,32,bank,rent,1,unskilled,2,yes,yes,0
greater_200,27,credits_paid_to_date,car_new,1471,100_to_500,1_to_4,3,female,none,3,car_other,33,none,own,2,skilled,1,yes,yes,0
no_checking,19,outstanding_credit,business,4429,500_to_1000,greater_7,3,male,none,4,car_other,39,none,own,1,management_self-employed,1,none,yes,1
no_checking,24,prior_payments_delayed,furniture,1512,500_to_1000,1_to_4,2,male,none,2,car_other,37,none,own,2,skilled,1,yes,yes,0
less_0,13,prior_payments_delayed,furniture,2438,less_100,1_to_4,2,female,none,3,car_other,36,stores,rent,1,skilled,1,none,yes,0
no_checking,26,prior_payments_delayed,radio_tv,4182,100_to_500,1_to_4,4,male,none,4,real_estate,34,none,own,2,management_self-employed,1,none,yes,0
less_0,4,no_credits,car_used,250,100_to_500,less_1,1,male,none,2,real_estate,30,bank,rent,1,unskilled,1,none,yes,0
0_to_200,32,outstanding_credit,appliances,2509,500_to_1000,greater_7,4,female,none,2,car_other,28,bank,rent,2,unemployed,1,yes,yes,0
less_0,4,credits_paid_to_date,car_new,250,less_100,unemployed,1,male,none,2,savings_insurance,19,stores,rent,1,skilled,1,none,yes,0
0_to_200,15,credits_paid_to_date,car_new,805,500_to_1000,less_1,2,male,none,3,real_estate,33,stores,own,2,skilled,1,none,yes,0
no_checking,34,prior_payments_delayed,furniture,4765,500_to_1000,greater_7,5,male,none,5,savings_insurance,49,none,free,2,management_self-employed,2,yes,yes,1
less_0,6,all_credits_paid_back,car_new,250,less_100,unemployed,1,female,co-applicant,2,real_estate,27,none,rent,1,skilled,1,none,yes,0
less_0,4,all_credits_paid_back,car_used,312,less_100,unemployed,2,male,none,1,real_estate,26,bank,rent,1,unskilled,1,none,yes,0
no_checking,28,prior_payments_delayed,appliances,4333,100_to_500,1_to_4,4,male,none,2,savings_insurance,23,none,own,2,skilled,1,none,yes,0
no_checking,26,prior_payments_delayed,car_used,3875,500_to_1000,4_to_7,4,male,none,2,savings_insurance,42,none,own,2,skilled,1,yes,yes,1
0_to_200,14,credits_paid_to_date,car_new,250,less_100,less_1,2,female,none,3,real_estate,24,none,own,1,skilled,1,none,yes,0
no_checking,25,prior_payments_delayed,radio_tv,3896,unknown,greater_7,4,female,none,3,savings_insurance,36,none,own,1,skilled,2,none,yes,0
0_to_200,23,prior_payments_delayed,radio_tv,6154,less_100,greater_7,3,female,none,3,unknown,52,none,own,2,skilled,1,none,yes,0
0_to_200,27,outstanding_credit,car_used,1571,unknown,greater_7,4,male,none,4,savings_insurance,29,none,own,1,skilled,2,yes,yes,0
0_to_200,26,credits_paid_to_date,furniture,3110,less_100,1_to_4,3,male,none,4,real_estate,32,none,free,1,management_self-employed,1,none,yes,0
no_checking,25,prior_payments_delayed,car_used,6092,100_to_500,less_1,4,male,none,3,savings_insurance,39,none,own,1,management_self-employed,1,none,yes,0
no_checking,28,outstanding_credit,other,6365,greater_1000,4_to_7,4,male,guarantor,3,unknown,42,none,free,1,skilled,1,yes,yes,1
no_checking,30,outstanding_credit,other,8378,greater_1000,greater_7,5,male,none,4,unknown,36,none,free,3,skilled,2,yes,yes,1
no_checking,30,outstanding_credit,furniture,5161,500_to_1000,greater_7,4,male,none,5,savings_insurance,29,none,own,1,skilled,1,none,yes,0
greater_200,24,outstanding_credit,education,2874,500_to_1000,4_to_7,4,male,none,3,savings_insurance,23,none,own,1,skilled,1,none,no,0
greater_200,20,credits_paid_to_date,furniture,1849,less_100,1_to_4,3,female,co-applicant,2,savings_insurance,34,none,own,1,skilled,1,none,yes,0
no_checking,27,prior_payments_delayed,appliances,4450,500_to_1000,greater_7,4,female,none,4,savings_insurance,43,none,own,2,skilled,1,yes,yes,1
no_checking,27,all_credits_paid_back,radio_tv,5595,less_100,4_to_7,4,male,none,3,savings_insurance,35,stores,own,2,unskilled,1,yes,yes,0
0_to_200,25,credits_paid_to_date,car_new,2021,500_to_1000,1_to_4,3,male,none,3,car_other,38,none,rent,1,skilled,1,none,yes,0
no_checking,23,outstanding_credit,car_used,3000,greater_1000,4_to_7,3,female,guarantor,5,unknown,61,none,own,1,skilled,1,yes,no,1
less_0,4,all_credits_paid_back,radio_tv,250,less_100,1_to_4,2,male,none,1,savings_insurance,19,none,own,1,skilled,1,none,yes,0
no_checking,12,credits_paid_to_date,car_used,4315,less_100,1_to_4,4,male,none,2,car_other,45,none,own,1,management_self-employed,1,none,yes,0
no_checking,31,prior_payments_delayed,radio_tv,5966,100_to_500,greater_7,5,male,none,3,savings_insurance,44,none,free,2,skilled,1,none,yes,0
