CheckingStatus,LoanDuration,CreditHistory,LoanPurpose,LoanAmount,ExistingSavings,EmploymentDuration,InstallmentPercent,Sex,OthersOnLoan,CurrentResidenceDuration,OwnsProperty,Age,InstallmentPlans,Housing,ExistingCreditsCount,Job,Dependents,Telephone,ForeignWorker,Risk
0_to_200,20,credits_paid_to_date,car_used,2454,less_100,1_to_4,2,male,none,3,savings_insurance,37,none,own,2,skilled,1,yes,yes,1
greater_200,17,outstanding_credit,radio_tv,3282,500_to_1000,greater_7,4,male,co-applicant,3,savings_insurance,45,none,own,1,skilled,1,none,yes,1
less_0,15,prior_payments_delayed,radio_tv,3576,less_100,4_to_7,3,male,none,2,car_other,31,none,rent,1,skilled,1,none,yes,0
less_0,10,prior_payments_delayed,furniture,3368,less_100,less_1,3,male,co-applicant,3,savings_insurance,19,none,rent,1,skilled,1,none,yes,0
less_0,8,prior_payments_delayed,repairs,701,500_to_1000,1_to_4,3,male,none,3,savings_insurance,43,none,rent,1,skilled,1,none,yes,0
less_0,10,prior_payments_delayed,car_used,521,less_100,1_to_4,3,male,none,3,savings_insurance,31,none,own,1,skilled,1,none,yes,0
no_checking,27,prior_payments_delayed,appliances,5206,100_to_500,4_to_7,4,male,none,5,savings_insurance,38,none,own,1,skilled,1,none,yes,0
no_checking,39,credits_paid_to_date,car_used,7691,500_to_1000,greater_7,5,male,co-applicant,4,car_other,41,stores,own,2,unskilled,2,none,yes,0
no_checking,44,prior_payments_delayed,radio_tv,7899,unknown,greater_7,5,male,co-applicant,4,unknown,54,none,free,3,unskilled,1,yes,yes,1
less_0,9,prior_payments_delayed,car_new,1050,less_100,1_to_4,2,male,none,1,real_estate,25,none,own,1,skilled,1,none,yes,0
less_0,11,all_credits_paid_back,car_used,250,500_to_1000,less_1,1,male,none,1,real_estate,21,bank,rent,1,unemployed,1,none,yes,0
less_0,12,all_credits_paid_back,furniture,250,less_100,1_to_4,3,female,none,1,car_other,29,none,own,1,skilled,1,none,yes,0
0_to_200,27,credits_paid_to_date,education,4811,100_to_500,greater_7,4,male,none,3,car_other,34,none,free,2,skilled,1,yes,yes,0
0_to_200,14,credits_paid_to_date,furniture,250,less_100,1_to_4,2,female,none,2,real_estate,30,none,own,1,skilled,1,none,yes,0
less_0,8,all_credits_paid_back,car_new,1996,less_100,unemployed,2,female,none,1,savings_insurance,19,none,own,1,skilled,1,none,yes,0
0_to_200,4,all_credits_paid_back,education,936,less_100,less_1,2,male,none,2,savings_insurance,41,bank,rent,1,unskilled,1,none,yes,0
no_checking,26,prior_payments_delayed,radio_tv,4660,100_to_500,1_to_4,4,male,none,3,car_other,40,none,free,2,management_self-employed,1,yes,yes,0
no_checking,37,prior_payments_delayed,other,6404,500_to_1000,greater_7,5,male,guarantor,5,car_other,58,none,own,1,skilled,1,yes,yes,1
less_0,17,prior_payments_delayed,car_new,1721,less_100,4_to_7,3,male,none,1,car_other,30,none,rent,1,skilled,1,none,yes,0
no_checking,39,prior_payments_delayed,repairs,6110,unknown,4_to_7,4,male,none,4,savings_insurance,50,stores,own,3,unskilled,2,yes,yes,0
no_checking,37,prior_payments_delayed,furniture,2544,500_to_1000,4_to_7,4,female,none,4,savings_insurance,49,none,own,2,skilled,1,yes,yes,1
greater_200,30,outstanding_credit,radio_tv,5786,500_to_1000,greater_7,5,female,none,4,unknown,37,none,own,2,skilled,1,yes,yes,1
less_0,16,prior_payments_delayed,car_new,3009,500_to_1000,less_1,3,male,none,3,car_other,37,none,own,2,skilled,1,none,yes,1
less_0,15,credits_paid_to_date,appliances,816,less_100,4_to_7,2,female,none,1,savings_insurance,26,none,own,1,skilled,1,none,yes,0
0_to_200,24,credits_paid_to_date,furniture,6084,less_100,less_1,3,female,none,3,savings_insurance,24,none,own,1,skilled,1,none,yes,0
less_0,4,all_credits_paid_back,car_new,250,less_100,unemployed,1,male,none,1,real_estate,19,bank,rent,1,unskilled,1,none,yes,0
less_0,15,all_credits_paid_back,furniture,933,less_100,1_to_4,2,female,none,2,real_estate,27,stores,own,1,skilled,1,none,yes,0
no_checking,33,outstanding_credit,furniture,7086,500_to_1000,greater_7,5,male,co-applicant,3,unknown,55,none,free,2,skilled,1,yes,yes,1
no_checking,26,prior_payments_delayed,radio_tv,5864,500_to_1000,less_1,2,male,none,4,unknown,44,none,own,1,management_self-employed,1,yes,yes,0
no_checking,34,outstanding_credit,repairs,6863,unknown,greater_7,5,male,co-applicant,4,unknown,49,none,own,2,skilled,2,yes,yes,1
no_checking,8,credits_paid_to_date,repairs,938,less_100,4_to_7,2,male,co-applicant,2,real_estate,47,none,own,1,skilled,1,yes,yes,1
greater_200,13,credits_paid_to_date,car_new,3187,less_100,less_1,1,female,none,2,real_estate,33,none,rent,1,skilled,1,none,yes,1
no_checking,23,outstanding_credit,radio_tv,3281,500_to_1000,1_to_4,4,male,none,3,savings_insurance,35,none,own,1,management_self-employed,1,yes,yes,0
no_checking,27,outstanding_credit,appliances,5139,500_to_1000,4_to_7,3,male,none,3,savings_insurance,45,bank,own,1,unskilled,1,none,yes,0
less_0,14,all_credits_paid_back,car_used,250,500_to_1000,4_to_7,2,male,none,2,car_other,32,stores,own,1,unskilled,1,none,yes,0
0_to_200,14,all_credits_paid_back,appliances,922,less_100,1_to_4,1,female,none,2,savings_insurance,28,stores,rent,1,skilled,1,none,yes,0
0_to_200,7,all_credits_paid_back,car_used,250,500_to_1000,less_1,2,male,none,2,real_estate,20,none,rent,1,skilled,1,none,yes,0
less_0,4,credits_paid_to_date,car_new,1269,less_100,1_to_4,3,female,none,3,real_estate,31,bank,rent,1,unskilled,1,none,yes,0
0_to_200,10,credits_paid_to_date,car_new,2154,less_100,4_to_7,3,female,none,2,real_estate,30,none,own,1,skilled,1,none,yes,0
less_0,13,credits_paid_to_date,furniture,1276,500_to_1000,1_to_4,3,male,none,1,real_estate,23,none,own,1,skilled,1,none,yes,0
less_0,24,prior_payments_delayed,retraining,1268,less_100,less_1,3,male,none,3,real_estate,30,none,rent,1,skilled,1,none,yes,0
no_checking,16,outstanding_credit,furniture,5108,greater_1000,greater_7,4,male,none,4,unknown,40,bank,rent,1,unskilled,1,none,yes,0
no_checking,36,prior_payments_delayed,radio_tv,5774,500_to_1000,greater_7,3,male,guarantor,5,savings_insurance,48,none,free,1,skilled,1,yes,yes,1
0_to_200,19,credits_paid_to_date,car_used,1897,100_to_500,unemployed,1,male,none,3,savings_insurance,19,none,rent,1,skilled,1,none,yes,0
less_0,24,prior_payments_delayed,furniture,5929,less_100,less_1,3,female,none,3,car_other,28,none,rent,1,skilled,1,none,yes,0
0_to_200,7,prior_payments_delayed,repairs,931,less_100,less_1,3,male,none,3,savings_insurance,19,bank,rent,1,unskilled,1,none,yes,0
less_0,4,all_credits_paid_back,car_new,660,less_100,less_1,2,male,none,2,real_estate,25,stores,own,1,skilled,1,none,yes,0
no_checking,14,all_credits_paid_back,furniture,2420,less_100,less_1,3,female,none,4,real_estate,20,none,own,1,management_self-employed,1,none,yes,0
0_to_200,41,all_credits_paid_back,furniture,250,greater_1000,1_to_4,3,male,none,3,real_estate,24,bank,rent,2,unemployed,1,none,yes,0
0_to_200,16,no_credits,car_used,1247,less_100,1_to_4,1,female,none,1,real_estate,25,stores,own,1,skilled,1,none,yes,0
less_0,4,all_credits_paid_back,car_new,250,100_to_500,1_to_4,1,female,none,2,real_estate,21,stores,rent,2,unskilled,1,none,yes,0
no_checking,25,prior_payments_delayed,radio_tv,4545,100_to_500,4_to_7,4,male,none,3,savings_insurance,37,none,own,1,skilled,2,yes,yes,0
0_to_200,18,all_credits_paid_back,vacation,1849,100_to_500,1_to_4,2,female,none,1,car_other,19,stores,rent,1,unskilled,1,none,yes,0
0_to_200,16,all_credits_paid_back,furniture,250,less_100,1_to_4,3,female,none,2,real_estate,22,none,own,1,skilled,1,none,yes,0
no_checking,21,prior_payments_delayed,radio_tv,1646,unknown,greater_7,4,male,none,3,savings_insurance,40,none,own,1,skilled,1,none,yes,0
0_to_200,23,credits_paid_to_date,repairs,5082,less_100,4_to_7,2,female,none,3,car_other,44,none,free,2,skilled,1,none,yes,0
no_checking,21,credits_paid_to_date,radio_tv,3997,greater_1000,1_to_4,4,male,none,3,car_other,34,none,own,1,skilled,1,none,yes,0
0_to_200,20,credits_paid_to_date,radio_tv,830,500_to_1000,1_to_4,2,male,co-applicant,2,savings_insurance,30,stores,own,1,skilled,1,none,yes,0
less_0,14,all_credits_paid_back,car_new,250,less_100,1_to_4,2,female,none,3,savings_insurance,19,stores,own,1,skilled,1,none,yes,1
less_0,8,all_credits_paid_back,car_new,3350,less_100,less_1,1,female,none,1,car_other,32,none,own,2,skilled,1,yes,yes,0
0_to_200,17,prior_payments_delayed,radio_tv,1807,greater_1000,less_1,2,male,none,3,savings_insurance,40,none,rent,2,skilled,2,none,yes,0
no_checking,26,outstanding_credit,other,6324,500_to_1000,greater_7,4,male,none,4,unknown,52,none,free,2,management_self-employed,1,yes,yes,1
no_checking,25,prior_payments_delayed,radio_tv,1613,greater_1000,1_to_4,2,male,none,4,savings_insurance,23,none,own,1,skilled,2,none,yes,1
no_checking,26,prior_payments_delayed,car_used,4660,100_to_500,1_to_4,3,female,guarantor,4,savings_insurance,60,none,own,2,skilled,1,yes,yes,1
0_to_200,18,credits_paid_to_date,car_new,2211,less_100,1_to_4,2,male,none,2,real_estate,35,none,own,2,skilled,1,none,yes,1
less_0,16,credits_paid_to_date,car_new,1428,less_100,4_to_7,1,male,none,1,car_other,20,bank,rent,1,unemployed,1,yes,yes,0
0_to_200,16,credits_paid_to_date,car_new,250,less_100,less_1,3,female,none,2,real_estate,26,bank,rent,1,unemployed,1,none,yes,0
no_checking,48,credits_paid_to_date,other,7681,unknown,greater_7,5,male,co-applicant,4,unknown,43,none,own,2,skilled,1,none,yes,0
no_checking,24,prior_payments_delayed,furniture,5991,greater_1000,less_1,3,female,none,4,savings_insurance,32,none,free,2,management_self-employed,1,none,yes,0
less_0,9,prior_payments_delayed,car_new,2274,less_100,1_to_4,2,male,none,3,car_other,31,none,rent,1,skilled,2,none,yes,1
0_to_200,14,prior_payments_delayed,furniture,3240,greater_1000,greater_7,3,male,co-applicant,4,car_other,42,none,free,2,skilled,1,yes,yes,1
0_to_200,15,prior_payments_delayed,retraining,2609,100_to_500,1_to_4,3,male,none,2,car_other,36,none,own,1,skilled,1,yes,yes,0
no_checking,25,prior_payments_delayed,car_used,1500,unknown,4_to_7,4,male,none,4,real_estate,32,stores,own,1,unskilled,1,none,yes,0
no_checking,35,outstanding_credit,repairs,5510,unknown,greater_7,4,male,co-applicant,3,car_other,37,stores,own,2,unskilled,1,yes,yes,1
no_checking,36,prior_payments_delayed,other,7671,unknown,4_to_7,4,male,none,4,unknown,58,none,free,3,skilled,2,yes,yes,1
0_to_200,20,prior_payments_delayed,retraining,1856,100_to_500,greater_7,4,male,none,2,unknown,36,bank,own,1,unskilled,1,none,yes,0
0_to_200,19,prior_payments_delayed,radio_tv,3397,100_to_500,1_to_4,3,female,none,2,unknown,36,stores,own,2,unskilled,1,none,yes,1
no_checking,8,prior_payments_delayed,furniture,5504,less_100,1_to_4,4,female,none,4,savings_insurance,35,none,own,1,management_self-employed,1,none,yes,0
less_0,13,all_credits_paid_back,vacation,2096,less_100,4_to_7,3,male,none,2,savings_insurance,22,none,own,1,management_self-employed,1,none,yes,0
0_to_200,4,all_credits_paid_back,car_new,250,less_100,1_to_4,2,female,none,2,real_estate,28,none,own,1,skilled,1,none,yes,0
no_checking,36,prior_payments_delayed,radio_tv,4843,500_to_1000,4_to_7,4,female,none,4,car_other,49,none,own,1,skilled,1,none,no,1
0_to_200,16,prior_payments_delayed,car_new,2324,100_to_500,less_1,3,female,none,2,real_estate,32,none,own,1,skilled,1,none,yes,0
no_checking,31,prior_payments_delayed,car_used,5629,100_to_500,greater_7,5,male,none,5,car_other,47,none,free,2,skilled,1,yes,yes,1
less_0,20,credits_paid_to_date,radio_tv,2305,100_to_500,4_to_7,2,male,none,2,savings_insurance,19,stores,own,1,skilled,1,none,yes,0
greater_200,17,outstanding_credit,radio_tv,827,unknown,4_to_7,2,male,none,3,car_other,36,none,own,1,skilled,1,yes,no,1
less_0,11,all_credits_paid_back,car_new,561,less_100,1_to_4,2,female,none,2,real_estate,23,none,own,1,skilled,1,none,yes,0
greater_200,22,outstanding_credit,appliances,3964,unknown,4_to_7,4,female,co-applicant,4,car_other,57,none,free,3,skilled,1,yes,yes,1
0_to_200,12,credits_paid_to_date,car_new,3838,less_100,less_1,2,female,none,1,real_estate,20,none,own,1,skilled,1,none,yes,0
no_checking,14,credits_paid_to_date,car_new,616,100_to_500,4_to_7,3,male,none,4,savings_insurance,33,none,own,1,skilled,1,none,yes,0
less_0,4,all_credits_paid_back,car_new,250,less_100,less_1,2,female,none,1,savings_insurance,21,none,rent,1,skilled,1,none,yes,0
0_to_200,17,credits_paid_to_date,car_new,250,less_100,less_1,1,female,none,1,real_estate,27,none,own,1,skilled,1,none,yes,0
no_checking,24,prior_payments_delayed,appliances,6763,100_to_500,4_to_7,4,male,none,3,car_other,41,stores,rent,1,unskilled,1,none,yes,0
less_0,13,prior_payments_delayed,car_used,403,less_100,less_1,1,male,none,3,real_estate,26,none,own,1,skilled,1,none,yes,0
0_to_200,29,credits_paid_to_date,education,3458,less_100,less_1,2,male,none,2,car_other,45,stores,rent,1,skilled,1,none,yes,1
0_to_200,24,credits_paid_to_date,appliances,4165,less_100,4_to_7,4,male,none,2,savings_insurance,33,none,own,1,skilled,1,none,yes,0
no_checking,34,outstanding_credit,education,6650,500_to_1000,4_to_7,4,male,co-applicant,3,car_other,39,none,free,2,skilled,1,yes,yes,1
less_0,15,prior_payments_delayed,radio_tv,1391,less_100,less_1,1,female,none,1,car_other,34,stores,rent,1,skilled,1,none,yes,0
less_0,12,all_credits_paid_back,appliances,2148,less_100,4_to_7,3,female,none,2,real_estate,19,none,own,1,skilled,1,none,yes,0
no_checking,36,outstanding_credit,radio_tv,5832,unknown,greater_7,5,male,co-applicant,4,unknown,70,none,free,3,skilled,2,yes,yes,1
no_checking,36,prior_payments_delayed,other,5759,500_to_1000,4_to_7,4,female,none,4,savings_insurance,49,none,own,2,skilled,1,none,yes,0
less_0,9,all_credits_paid_back,car_new,1071,100_to_500,4_to_7,3,male,none,2,savings_insurance,24,none,own,1,skilled,1,none,yes,0
0_to_200,33,outstanding_credit,radio_tv,4296,500_to_1000,greater_7,4,male,none,2,unknown,42,stores,own,2,unskilled,1,none,yes,0
0_to_200,4,all_credits_paid_back,car_used,250,less_100,1_to_4,2,female,none,2,real_estate,19,none,own,1,skilled,1,none,yes,0
0_to_200,11,prior_payments_delayed,car_used,1965,greater_1000,greater_7,3,male,none,2,savings_insurance,53,none,own,2,skilled,2,yes,yes,1
less_0,21,credits_paid_to_date,car_new,250,500_to_1000,4_to_7,3,male,none,2,real_estate,19,bank,rent,1,unemployed,1,none,yes,0
0_to_200,33,outstanding_credit,vacation,1006,500_to_1000,4_to_7,4,male,none,3,car_other,26,none,own,2,skilled,1,none,yes,0
no_checking,39,prior_payments_delayed,other,9086,500_to_1000,1_to_4,4,male,guarantor,3,unknown,47,none,free,2,skilled,1,yes,yes,1
no_checking,32,prior_payments_delayed,car_used,4415,unknown,4_to_7,3,male,none,4,car_other,44,none,own,1,skilled,1,none,yes,1
0_to_200,11,prior_payments_delayed,car_new,5784,less_100,4_to_7,3,male,none,3,unknown,35,none,own,2,skilled,1,yes,yes,1
0_to_200,26,credits_paid_to_date,car_used,5826,less_100,4_to_7,3,male,none,4,car_other,34,none,own,1,skilled,1,yes,yes,0
no_checking,31,credits_paid_to_date,car_used,5636,100_to_500,greater_7,3,female,none,3,car_other,50,none,own,2,skilled,1,none,yes,1
0_to_200,22,credits_paid_to_date,radio_tv,2371,less_100,1_to_4,3,male,none,3,car_other,29,none,own,2,skilled,1,yes,yes,0
no_checking,28,prior_payments_delayed,radio_tv,8318,greater_1000,1_to_4,4,male,none,4,unknown,47,none,own,2,management_self-employed,2,yes,yes,0
no_checking,24,outstanding_credit,car_used,6645,500_to_1000,greater_7,4,male,co-applicant,3,unknown,51,none,free,2,skilled,1,yes,yes,1
less_0,10,all_credits_paid_back,car_new,1693,less_100,1_to_4,3,female,none,2,car_other,31,none,rent,1,skilled,1,none,yes,0
0_to_200,15,credits_paid_to_date,car_used,2473,less_100,1_to_4,3,male,co-applicant,3,savings_insurance,36,none,own,1,skilled,1,none,yes,1
no_checking,23,prior_payments_delayed,car_used,1283,100_to_500,greater_7,4,female,none,3,savings_insurance,48,none,own,2,skilled,1,yes,yes,1
0_to_200,4,prior_payments_delayed,car_used,357,less_100,less_1,2,female,none,2,savings_insurance,34,bank,rent,1,unskilled,1,none,yes,0
less_0,10,all_credits_paid_back,car_new,1078,less_100,1_to_4,1,female,none,2,real_estate,21,stores,own,1,skilled,1,none,yes,0
less_0,16,prior_payments_delayed,car_new,3203,less_100,less_1,3,female,none,2,savings_insurance,35,none,own,1,skilled,1,yes,yes,0
less_0,12,all_credits_paid_back,car_new,250,500_to_1000,less_1,2,male,none,3,savings_insurance,31,none,rent,2,skilled,1,yes,yes,0
no_checking,26,outstanding_credit,radio_tv,5182,greater_1000,4_to_7,4,male,none,3,car_other,48,none,own,2,skilled,1,yes,yes,0
0_to_200,16,credits_paid_to_date,car_new,742,less_100,less_1,1,male,none,3,savings_insurance,29,none,own,1,skilled,1,none,yes,0
0_to_200,12,prior_payments_delayed,radio_tv,250,500_to_1000,1_to_4,1,female,none,1,savings_insurance,41,stores,own,1,skilled,1,none,yes,0
0_to_200,17,prior_payments_delayed,radio_tv,2207,100_to_500,4_to_7,2,male,none,3,savings_insurance,32,stores,own,2,unskilled,2,none,yes,0
no_checking,31,prior_payments_delayed,appliances,3453,500_to_1000,less_1,3,female,co-applicant,3,savings_insurance,27,none,own,1,skilled,1,yes,yes,1
0_to_200,14,credits_paid_to_date,furniture,1326,less_100,1_to_4,2,female,none,2,real_estate,30,none,own,1,skilled,1,yes,yes,0
less_0,15,credits_paid_to_date,appliances,1069,less_100,less_1,2,female,none,3,real_estate,34,none,own,1,skilled,1,none,yes,0
0_to_200,15,no_credits,car_new,1328,less_100,unemployed,1,male,none,2,savings_insurance,33,none,own,1,skilled,1,none,yes,0
no_checking,54,outstanding_credit,education,5607,greater_1000,1_to_4,4,male,none,4,car_other,36,none,own,1,skilled,1,none,yes,1
no_checking,43,prior_payments_delayed,furniture,5940,500_to_1000,4_to_7,3,male,co-applicant,4,unknown,43,none,own,2,skilled,2,yes,yes,1
no_checking,31,outstanding_credit,furniture,4568,unknown,greater_7,5,female,none,5,savings_insurance,49,none,own,2,skilled,1,none,yes,1
less_0,24,credits_paid_to_date,car_new,501,500_to_1000,4_to_7,3,female,none,1,savings_insurance,26,stores,own,2,unskilled,2,yes,yes,0
less_0,20,credits_paid_to_date,furniture,1971,less_100,1_to_4,3,male,none,3,savings_insurance,28,none,rent,1,skilled,1,none,yes,1
no_checking,24,prior_payments_delayed,radio_tv,7173,greater_1000,1_to_4,4,male,none,4,savings_insurance,51,stores,rent,3,unskilled,2,yes,yes,0
no_checking,26,prior_payments_delayed,appliances,9358,100_to_500,4_to_7,4,male,co-applicant,3,unknown,44,none,own,2,management_self-employed,1,yes,yes,1
greater_200,20,credits_paid_to_date,radio_tv,576,100_to_500,4_to_7,3,male,none,2,savings_insurance,29,none,own,1,skilled,1,none,yes,1
less_0,21,credits_paid_to_date,car_new,784,500_to_1000,1_to_4,3,male,none,1,savings_insurance,31,stores,own,2,skilled,1,none,yes,0
greater_200,8,credits_paid_to_date,vacation,2674,less_100,less_1,3,female,none,2,savings_insurance,21,none,own,2,management_self-employed,1,none,yes,0
less_0,4,credits_paid_to_date,car_new,250,less_100,1_to_4,2,female,none,2,real_estate,22,none,own,1,skilled,1,none,yes,0
0_to_200,5,prior_payments_delayed,furniture,3207,less_100,less_1,3,female,none,3,savings_insurance,37,none,own,1,management_self-employed,1,yes,yes,0
0_to_200,26,outstanding_credit,appliances,4474,100_to_500,greater_7,4,male,none,4,savings_insurance,44,none,own,1,skilled,1,none,yes,0
less_0,9,credits_paid_to_date,car_used,250,less_100,less_1,2,female,none,3,real_estate,29,bank,rent,1,unskilled,1,none,yes,0
no_checking,13,credits_paid_to_date,car_new,3699,less_100,less_1,3,female,none,3,savings_insurance,42,none,own,1,management_self-employed,1,none,yes,0
